188472,Pedroni Vineyard Cabernet Franc,14.6,1,3,2,58826,1899
189080,Diamante Spumante,11.5,4,3,3,59394,1912
189939,Fortunate Sun Late Harvest Chenin Blanc,9.5,5,3,3,59895,1875
190485,Late Harvest Sauvignon Blanc,12.9,5,3,3,57593,1826
190621,Premiere Napa Valley Cabernet Sauvignon,14.8,1,5,3,56229,1846
191270,Rosé of Pinot Noir,12.1,3,2,2,60181,1925
192337,Semi-Dry Riesling,9.3,2,2,3,65869,2204
192341,Odyssey Meritage,13.5,1,4,3,65704,2208
192356,Chardonnay Unfiltered,12.3,2,4,3,66150,2209
192359,Riesling-Gewürztraminer,11.5,2,3,2,65824,2204
192385,Growers Blend Pinot Noir,13.0,1,3,3,65800,2204
192413,Meritage,13.0,1,4,3,65800,2204
192489,Quarry Road Vineyard Pinot Noir,12.5,1,3,3,65800,3086
192497,Small Lot Chardonnay,13.0,2,4,3,65856,3081
192503,Reserve Syrah,13.5,1,4,3,65809,2204
192515,Private Reserve Riesling,11.0,2,2,3,65795,2204
192560,Vidal Special Select Late Harvest,11.0,5,2,3,65895,2204
192584,Reserve Cabernet Franc,14.5,1,3,3,65809,2204
192597,Select Lot Collection Merlot,14.0,1,4,3,66048,2208
192645,Riesling Icewine,9.5,5,4,3,66001,2208
192666,Riesling Icewine,10.0,2,4,3,65800,2204
192711,Indian Summer Select Late Harvest Riesling,12.5,5,2,3,65816,2204
192749,Vidal Icewine,13.0,5,4,3,65807,2203
192782,Triomphe Cabernet Franc Rosé,12.0,3,3,2,66110,2204
193031,Pinot Noir,14.1,1,3,3,66033,2208
193172,Chenin Blanc Cosecha Tardía,10.0,5,4,3,68802,2466
193203,Don Luis Viognier,13.0,2,4,2,68800,2466
193214,Calixa Syrah,14.0,1,4,3,68802,2466
193263,Jaak,13.0,3,4,2,68844,2466
193347,Cabernet Sauvignon Rosé,13.0,3,4,3,68800,2466
193349,Crianza Tinto,12.5,1,2,3,68771,2465
193352,Atempo Rosé,12.5,3,3,2,68766,2465
193371,Sang Bleu Rosado,12.5,3,4,3,68755,2463
193478,Rouge (Gaston Hochar),14.0,1,4,2,68431,2434
193482,Sauvignon Blanc,13.1,2,2,3,69490,2485
193483,Private Bin Sauvignon Blanc,12.5,2,2,3,68930,2485
193484,Sauvignon Blanc,13.0,2,2,3,68922,2485
193485,Sauvignon Blanc,12.5,2,2,3,69573,2485
193486,Sauvignon Blanc,13.0,2,2,3,69201,2485
193487,Sauvignon Blanc,13.0,2,2,3,69393,2485
193488,Pinot Noir,12.5,1,3,2,68922,2485
193489,Regional Collection Marlborough Sauvignon Blanc,12.5,2,2,3,69559,2485
193494,Sauvignon Blanc,13.5,2,2,3,69276,2485
193499,Sauvignon Blanc,12.5,2,2,3,69227,2485
193530,Sauvignon Blanc,12.0,2,2,3,33752,2485
193552,Burgenland Red,12.5,1,3,2,61894,2074
193580,Domaene Gobelsburg Grüner Veltliner,12.5,2,3,3,62086,2077
193598,Assyrtiko,13.2,2,3,3,67748,2371
193699,Classic Cabernet Sauvignon,13.2,1,4,3,68277,2416
193719,Retsina of Attica,12.0,2,2,2,67733,2366
193731,Paranga White,12.5,2,3,3,67484,2355
193764,Reserve Cabernet Sauvignon,13.0,1,4,3,60335,2536
193765,Molodoe (Молодое),12.0,1,3,3,60334,2536
193775,Chateau Porto Carras,14.0,1,3,2,67525,2374
193783,Reserve Cabernet,13.0,1,4,3,60334,2536
193835,Santorini Assyrtiko,13.5,2,3,3,67750,2371
193855,Vicar's Choice Sauvignon Blanc Bubbles,12.5,4,4,3,69388,2485
193856,Красностоп Золотовский (Krasnostop Zolotovskiy),14.0,1,3,3,60291,2527
193910,Lightly Sparkling-Sauvignon Blanc,12.5,4,4,3,68930,2485
193914,Sparkling Cuvée Brut,12.5,4,3,2,69290,2485
193941,Shiraz,14.0,1,3,3,60285,2525
194093,Federspiel Grüner Veltliner,12.0,2,3,3,62600,2089
194113,Rouge,14.0,1,4,2,68445,2434
194117,Kotsifali,13.0,1,4,2,67565,2332
194299,Egri Bikavér Bulls Blood,12.0,1,4,3,68030,2400
194341,Cuvée De Printemps,12.0,1,3,1,68446,2434
194479,Santorini,13.0,2,3,3,67766,2371
194594,Tokaji Aszú 3 Puttonyos,13.5,5,3,3,68180,2413
194674,Aszú 6 Puttonyos,10.0,5,3,3,68119,2413
194769,Tokaji Aszú 3 Puttonyos,10.0,5,3,3,68165,2413
194776,Santorini,13.2,2,3,3,67772,2371
194820,Vin de Crete Red,12.5,1,3,2,67733,2332
194848,Kokoro,13.8,1,3,3,69677,2492
194946,Tiwha Pinot Noir,13.1,1,3,3,69044,2478
195049,Gravel Pit Merlot-Malbec,13.9,1,3,3,69170,2483
195069,Elspeth Syrah,14.0,1,4,3,69151,2480
195170,Bendigo Vineyard Pinot Noir,14.0,1,3,3,69017,2478
195262,Les Bretèches Rosé,14.0,3,2,2,68430,2434
195263,Cellar Selection Syrah,14.5,1,4,3,68930,2475
195300,Zweigelt,12.5,1,3,3,62086,2082
195407,Earth Smoke Pinot Noir,13.2,1,3,3,68966,2477
195459,Woodthorpe Vineyard Syrah,13.5,1,4,3,69168,2483
195476,Cuvée Alexander Rose de Pinot Extra Brut,12.5,4,3,3,60337,2536
195548,Syrah,13.2,1,4,3,69078,2483
195560,Syrah,13.0,1,4,3,68629,2457
195607,Úrágya Tokaji Furmint,14.0,2,3,3,68161,2413
195646,Special Reserve Brut Cuvée,12.0,4,3,2,69631,2490
195679,Manastir,13.0,1,4,3,70214,2564
195821,Maximum Grüner Veltliner,14.0,2,3,3,62078,2077
195831,Kormilitsa Red,14.1,1,4,2,67523,2328
195869,Zweigelt Classic,13.0,1,4,3,62400,2082
195882,Merlot,13.0,1,3,2,68629,2457
195939,Late Harvest Sémillon,9.5,5,3,3,69124,2483
195958,Merlot-Cabernet Franc,14.0,1,3,3,69091,2483
196087,Gemischter Satz,12.5,2,2,3,61849,2074
196091,Tokaji Muscat Lunel Aszu 6 Puttonyos,11.4,5,3,3,68177,2413
196197,Riesling Wagramterrassen,13.4,2,3,3,62425,2090
196249,Chardonnay,13.5,2,4,3,62201,2080
196255,Gelber Muskateller,11.5,2,3,2,62450,2083
196273,Merlot,12.5,1,3,2,68634,2457
196313,Chardonnay,12.5,2,3,2,68629,2457
196323,Sauvignon Blanc,14.5,2,3,3,70091,2539
196531,Tokaji Aszú 6 Puttonyos,10.0,5,3,3,68180,2413
196602,Zweigeltrebe,13.0,1,3,2,66953,2295
196626,Syrah,14.0,1,3,2,67551,2330
196663,Maximum Reserve Grüner Veltliner,14.0,2,3,3,62078,2077
196687,Pošip,13.0,2,3,3,67844,2387
196710,The Soloist Pinot Rosé,13.5,3,2,2,69028,2478
196718,Select Rosé Brut,12.5,4,3,3,60334,2536
196838,Kallisto,13.0,2,4,3,67626,2344
196894,Merlot,14.5,1,3,2,67654,2352
196920,Cabernet Sauvignon Rosé,13.5,3,4,2,68548,2449
196946,Villányi Pinot Noir,14.0,1,2,2,68212,2415
196988,Cabernet Sauvignon Rosé,11.5,3,3,2,66953,2295
197511,Single Vineyard Pinot Rosé,13.2,3,2,2,69058,2481
197580,Grenache Rosé,12.5,3,3,2,68634,2457
197673,St. Laurent Reserve,13.2,1,4,2,62442,2082
197701,Sauvignon Blanc,12.0,2,2,3,62456,2083
197934,Riesling Reserve Stratzinger Sunogeln 1ÖTW,13.2,2,3,3,62276,2082
198014,Limited Edition Barrel Fermented Chardonnay,14.0,2,4,2,69923,2517
198061,Petite Arvine,13.0,2,3,2,66671,2251
198088,Cellar Selection Cabernet Franc Rosé,13.0,3,4,3,69124,2483
198090,Pinot Noir,11.5,1,2,2,69859,2508
198479,Vieilles Vignes Chasselas,12.0,2,2,2,66408,2238
198580,The Falcon Pinot Gris,13.0,2,3,3,69205,2485
198885,Chasselas,12.0,2,2,2,66420,2219
199204,Late Harvest Riesling,11.8,5,2,3,69578,2486
199306,Sweet Beak Late Harvest Riesling,9.5,5,2,3,69205,2485
199360,Grüner Veltliner Alte Reben,13.5,2,3,3,62400,2090
199408,Petite Arvine,13.5,2,3,3,66662,2251
199481,St. Laurent Reserve,14.0,1,3,3,62148,2079
199533,Mariengarten Chardonnay,12.2,2,4,3,62556,2086
199885,Grüner Veltliner Federspiel Ried Kreuzberg,12.2,2,3,3,62656,2089
200139,Drama Queen Rosé,13.0,3,4,2,69643,2490
